,Server,Time_floor,variable,Value
114,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,11,CPU Usage,0.0026165233784882264
284,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,11,Memory Usage,0.008588154059326315
454,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,11,Latency,0.05694952926939141
115,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,12,CPU Usage,0.009168132358685651
285,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,12,Memory Usage,0.0014179501503231453
455,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,12,Latency,0.02616523378488226
116,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,15,CPU Usage,0.009768123885714488
286,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,15,Memory Usage,0.005234160112147965
456,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,15,Latency,0.09168132358685653
117,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,16,CPU Usage,0.0021005019808622736
287,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,16,Memory Usage,0.007479263683475339
457,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,16,Latency,0.09768123885714487
118,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,19,CPU Usage,0.00893477389915502
288,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,19,Memory Usage,0.003879905132327333
458,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,19,Latency,0.021005019808622738
119,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,22,CPU Usage,0.0065538251523646965
289,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,22,Memory Usage,0.008373564707297361
459,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,22,Latency,0.08934773899155019
120,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,24,CPU Usage,0.0011730063074665345
290,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,24,Memory Usage,0.004128692941746365
460,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,24,Latency,0.06553825152364695
121,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,25,CPU Usage,0.004727193922225559
291,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,25,Memory Usage,0.0038004185243466697
461,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,25,Latency,0.011730063074665342
122,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,28,CPU Usage,0.009771140293056094
292,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,28,Memory Usage,0.0032561610781403675
462,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,28,Latency,0.04727193922225559
123,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,32,CPU Usage,0.00510355925601782
293,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,32,Memory Usage,0.009322038632744991
463,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,32,Latency,0.09771140293056094
124,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,35,CPU Usage,0.009756289183921754
294,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,35,Memory Usage,0.008649637451391403
464,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,35,Latency,0.0510355925601782
125,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,36,CPU Usage,0.00404530321835716
295,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,36,Memory Usage,0.0059655182853479965
465,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,36,Latency,0.09756289183921754
126,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,40,CPU Usage,0.001927108520009748
296,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,40,Memory Usage,0.006362784423819847
466,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,40,Latency,0.04045303218357159
127,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,42,CPU Usage,0.006645121761027039
297,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,42,Memory Usage,0.009922862888630491
467,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,42,Latency,0.01927108520009748
128,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,43,CPU Usage,0.006524229171616896
298,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,43,Memory Usage,0.008035896918099417
468,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,43,Latency,0.06645121761027037
129,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,45,CPU Usage,0.007558879065099375
299,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,45,Memory Usage,0.0011284987497502089
469,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,45,Latency,0.06524229171616895
130,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,50,CPU Usage,0.007662862319267027
300,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,50,Memory Usage,0.007364987456852207
470,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,50,Latency,0.07575927123780662
131,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,52,CPU Usage,0.0042479309246742265
301,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,52,Memory Usage,0.004659877371046625
471,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,52,Latency,0.07732749456072105
132,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,56,CPU Usage,0.004529249519076747
302,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,56,Memory Usage,0.006671893469112024
472,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,56,Latency,0.05749620149893793
133,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,60,CPU Usage,0.004033863916499403
303,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,60,Memory Usage,0.007424390128214758
473,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,60,Latency,0.018071896630401336
134,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,64,CPU Usage,0.0045884198198286475
304,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,64,Memory Usage,0.008902935943598235
474,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,64,Latency,0.04033863916499403
135,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,66,CPU Usage,0.0067662152189354565
305,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,66,Memory Usage,0.006455720815031721
475,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,66,Latency,0.04588419819828647
136,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,67,CPU Usage,0.005302591924210654
306,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,67,Memory Usage,0.0032725815851170482
476,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,67,Latency,0.06766215218935456
137,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,71,CPU Usage,0.0026822929156240178
307,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,71,Memory Usage,0.002337516085715986
477,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,71,Latency,0.05302591924210654
138,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,74,CPU Usage,0.007489203426738356
308,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,74,Memory Usage,0.004405138349465654
478,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,74,Latency,0.026822929156240183
139,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,75,CPU Usage,0.006330849426540114
309,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,75,Memory Usage,0.006709295394819992
479,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,75,Latency,0.07489203426738357
140,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,81,CPU Usage,0.004246381648574301
310,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,81,Memory Usage,0.002528436663772482
480,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,81,Latency,0.06330849426540114
141,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,82,CPU Usage,0.006145509151669594
311,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,82,Memory Usage,0.008335980002908036
481,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,82,Latency,0.04246381648574299
142,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,84,CPU Usage,0.007272239220925299
312,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,84,Memory Usage,0.005979314681853525
482,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,84,Latency,0.06145509151669594
143,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,87,CPU Usage,0.009489315657637852
313,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,87,Memory Usage,0.0059559265051614355
483,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,87,Latency,0.07272239220925297
144,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,89,CPU Usage,0.0018835429673402216
314,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,89,Memory Usage,0.005094116421087875
484,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,89,Latency,0.09489315657637852
145,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,91,CPU Usage,0.005025210171623647
315,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,91,Memory Usage,0.005875907136633587
485,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,91,Latency,0.018835429673402217
146,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,92,CPU Usage,0.0036505414671406
316,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,92,Memory Usage,0.00723042982609698
486,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,92,Latency,0.050252101716236466
147,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,94,CPU Usage,0.003096456579702837
317,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,94,Memory Usage,0.005320542797973428
487,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,94,Latency,0.03650541467140599
148,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,98,CPU Usage,0.00768216665768779
318,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,98,Memory Usage,0.005311888534568746
488,credit#3d21a0ff-a386-486e-9b83-da94a47d9b0d,98,Latency,0.057646399469999096
149,payment#e301876e-140c-4008-848b-94595dac2ea1,4,CPU Usage,0.008249719232959245
319,payment#e301876e-140c-4008-848b-94595dac2ea1,4,Memory Usage,0.0058425548923914435
489,payment#e301876e-140c-4008-848b-94595dac2ea1,4,Latency,0.0
150,payment#e301876e-140c-4008-848b-94595dac2ea1,9,CPU Usage,0.008876309386058722
320,payment#e301876e-140c-4008-848b-94595dac2ea1,9,Memory Usage,0.006329018552242563
490,payment#e301876e-140c-4008-848b-94595dac2ea1,9,Latency,0.08249719232959245
151,payment#e301876e-140c-4008-848b-94595dac2ea1,11,CPU Usage,0.009261957564042328
321,payment#e301876e-140c-4008-848b-94595dac2ea1,11,Memory Usage,0.00962467990236482
491,payment#e301876e-140c-4008-848b-94595dac2ea1,11,Latency,0.08876309386058723
152,payment#e301876e-140c-4008-848b-94595dac2ea1,15,CPU Usage,0.006806586283215646
322,payment#e301876e-140c-4008-848b-94595dac2ea1,15,Memory Usage,0.006750610709761579
492,payment#e301876e-140c-4008-848b-94595dac2ea1,15,Latency,0.09261957564042328
153,payment#e301876e-140c-4008-848b-94595dac2ea1,19,CPU Usage,0.009169445090172087
323,payment#e301876e-140c-4008-848b-94595dac2ea1,19,Memory Usage,0.003772452343769296
493,payment#e301876e-140c-4008-848b-94595dac2ea1,19,Latency,0.06806586283215646
154,payment#e301876e-140c-4008-848b-94595dac2ea1,24,CPU Usage,0.0018361117348127548
324,payment#e301876e-140c-4008-848b-94595dac2ea1,24,Memory Usage,0.008501929903049505
494,payment#e301876e-140c-4008-848b-94595dac2ea1,24,Latency,0.09169445090172088
155,payment#e301876e-140c-4008-848b-94595dac2ea1,28,CPU Usage,0.00228326460517988
325,payment#e301876e-140c-4008-848b-94595dac2ea1,28,Memory Usage,0.0034193321759679227
495,payment#e301876e-140c-4008-848b-94595dac2ea1,28,Latency,0.018361117348127544
156,payment#e301876e-140c-4008-848b-94595dac2ea1,35,CPU Usage,0.00893001179970921
326,payment#e301876e-140c-4008-848b-94595dac2ea1,35,Memory Usage,0.0011464313273782851
496,payment#e301876e-140c-4008-848b-94595dac2ea1,35,Latency,0.022832646051798796
157,payment#e301876e-140c-4008-848b-94595dac2ea1,40,CPU Usage,0.007359495839263166
327,payment#e301876e-140c-4008-848b-94595dac2ea1,40,Memory Usage,0.009031522197816172
497,payment#e301876e-140c-4008-848b-94595dac2ea1,40,Latency,0.0893001179970921
158,payment#e301876e-140c-4008-848b-94595dac2ea1,42,CPU Usage,0.004105051836802547
328,payment#e301876e-140c-4008-848b-94595dac2ea1,42,Memory Usage,0.007265314036459612
498,payment#e301876e-140c-4008-848b-94595dac2ea1,42,Latency,0.07359495839263168
159,payment#e301876e-140c-4008-848b-94595dac2ea1,45,CPU Usage,0.009379939440267413
329,payment#e301876e-140c-4008-848b-94595dac2ea1,45,Memory Usage,0.0035782720225797783
499,payment#e301876e-140c-4008-848b-94595dac2ea1,45,Latency,0.041050518368025465
160,payment#e301876e-140c-4008-848b-94595dac2ea1,50,CPU Usage,0.008176728981980658
330,payment#e301876e-140c-4008-848b-94595dac2ea1,50,Memory Usage,0.0010975406349161263
500,payment#e301876e-140c-4008-848b-94595dac2ea1,50,Latency,0.09379939440267412
161,payment#e301876e-140c-4008-848b-94595dac2ea1,56,CPU Usage,0.0012906341511781914
331,payment#e301876e-140c-4008-848b-94595dac2ea1,56,Memory Usage,0.007023571809265012
501,payment#e301876e-140c-4008-848b-94595dac2ea1,56,Latency,0.08176728981980658
162,payment#e301876e-140c-4008-848b-94595dac2ea1,60,CPU Usage,0.00763964867642995
332,payment#e301876e-140c-4008-848b-94595dac2ea1,60,Memory Usage,0.005651465412135828
502,payment#e301876e-140c-4008-848b-94595dac2ea1,60,Latency,0.012906341511781915
163,payment#e301876e-140c-4008-848b-94595dac2ea1,67,CPU Usage,0.0015249177782460438
333,payment#e301876e-140c-4008-848b-94595dac2ea1,67,Memory Usage,0.009458997132523557
503,payment#e301876e-140c-4008-848b-94595dac2ea1,67,Latency,0.0763964867642995
164,payment#e301876e-140c-4008-848b-94595dac2ea1,75,CPU Usage,0.008238284209226236
334,payment#e301876e-140c-4008-848b-94595dac2ea1,75,Memory Usage,0.006031328617041539
504,payment#e301876e-140c-4008-848b-94595dac2ea1,75,Latency,0.015249177782460438
165,payment#e301876e-140c-4008-848b-94595dac2ea1,81,CPU Usage,0.008895418603458594
335,payment#e301876e-140c-4008-848b-94595dac2ea1,81,Memory Usage,0.005050894439881862
505,payment#e301876e-140c-4008-848b-94595dac2ea1,81,Latency,0.08238284209226235
166,payment#e301876e-140c-4008-848b-94595dac2ea1,82,CPU Usage,0.009343654783658091
336,payment#e301876e-140c-4008-848b-94595dac2ea1,82,Memory Usage,0.009954649282830757
506,payment#e301876e-140c-4008-848b-94595dac2ea1,82,Latency,0.08895418603458594
167,payment#e301876e-140c-4008-848b-94595dac2ea1,87,CPU Usage,0.002869709404545799
337,payment#e301876e-140c-4008-848b-94595dac2ea1,87,Memory Usage,0.006576664360860876
507,payment#e301876e-140c-4008-848b-94595dac2ea1,87,Latency,0.09343654783658092
168,payment#e301876e-140c-4008-848b-94595dac2ea1,92,CPU Usage,0.004230859631074396
338,payment#e301876e-140c-4008-848b-94595dac2ea1,92,Memory Usage,0.0020549436119914766
508,payment#e301876e-140c-4008-848b-94595dac2ea1,92,Latency,0.028697094045457987
169,payment#e301876e-140c-4008-848b-94595dac2ea1,98,CPU Usage,0.006214579931577261
339,payment#e301876e-140c-4008-848b-94595dac2ea1,98,Memory Usage,0.008981555015580813
509,payment#e301876e-140c-4008-848b-94595dac2ea1,98,Latency,0.04230859631074396
